"city","state","geo.id","2010","2011","2012","2013","2014","2015"
"Norfolk","VA","1600000US5157000",242143,241943,243056,244090,244745,245452
"Norman","OK","1600000US4052500",108265,109821,111753,113743,115521,117353
"North Las Vegas","NV","1600000US3251800",203951,210458,215762,219725,223336,226860
"Norwalk","CA","1600000US0652526",105108,105348,105603,105940,106455,106659
"Oakland","CA","1600000US0653000",386909,389397,392890,397011,402339,408073
"Oceanside","CA","1600000US0653322",164709,166139,167799,169407,171400,173050
"Oklahoma City","OK","1600000US4055000",563571,572742,581094,590995,600729,610672
"Olathe","KS","1600000US2052575",120774,123430,125902,128050,129913,131508
"Omaha","NE","1600000US3137000",407334,409082,412689,422499,435454,440034
"Ontario","CA","1600000US0653896",165215,165120,165260,165702,166892,168218
"Orange","CA","1600000US0653980",134569,135582,136891,137999,138980,139761
"Orlando","FL","1600000US1253000",233707,236532,240185,244931,250224,256738
"Overland Park","KS","1600000US2053775",170515,172389,174503,176520,178945,181464
"Oxnard","CA","1600000US0654652",192520,194972,197456,199574,201744,203495
"Palm Bay","FL","1600000US1254000",100644,101815,102814,103602,104342,105212
"Palmdale","CA","1600000US0655156",146184,149001,151841,153885,155810,156672
"Pasadena (CA)","CA","1600000US0656000",136449,136807,137316,138004,139065,139899
"Pasadena (TX)","TX","1600000US4856000",147077,148479,149506,150785,152171,153036
"Paterson","NJ","1600000US3457000",145836,145915,145655,145920,146341,146987
"Pembroke Pines","FL","1600000US1255775",152366,153533,155578,157324,159920,162243
"Peoria (AZ)","AZ","1600000US0454050",148702,151770,154566,157152,160231,163664
"Peoria (IL)","IL","1600000US1759000",113853,114315,114754,115466,115718,115847
"Philadelphia","PA","1600000US4260000",1504950,1514456,1525811,1536704,1546920,1555072
"Phoenix","AZ","1600000US0455000",1450206,1455565,1462368,1473639,1490758,1514208
"Pittsburgh","PA","1600000US4261000",308003,307532,306430,306062,306045,305928
"Plano","TX","1600000US4858016",256099,260197,263122,266740,271166,275645
"Pomona","CA","1600000US0658072",148775,148946,149431,150006,151142,151753
"Ponce","PR","1600000US7263820",140374,138195,135895,132106,129504,126302
"Port St. Lucie","FL","1600000US1258715",155004,159962,163748,166641,169260,172054
"Portland (ME)","ME","1600000US2360545",66138,66240,66235,66227,66317,66490
"Portland (OR)","OR","1600000US4159000",566686,576543,585888,594687,602568,612206
"Providence","RI","1600000US4459000",178286,178130,178185,178056,178562,178680
"Provo","UT","1600000US4962470",110201,111940,113105,114179,114804,115345
"Pueblo","CO","1600000US0862000",105957,106601,106944,107429,107706,108073
"Raleigh","NC","1600000US3755000",382729,395091,405007,414530,423287,432520
"Rancho Cucamonga","CA","1600000US0659451",160780,163151,165775,167743,170170,171858
"Reno","NV","1600000US3260600",220996,223558,226305,228442,231103,234161
"Richmond (CA)","CA","1600000US0660620",102264,103161,104225,105280,106469,107597
"Richmond (VA)","VA","1600000US5167000",201828,203165,205348,207878,211063,213735
"Riverside","CA","1600000US0662000",300553,303569,306128,309150,313041,316335
"Rochester (MN)","MN","1600000US2754880",104201,105576,106903,108179,109252,110275
"Rochester (NY)","NY","1600000US3663000",211977,211457,210967,210624,210461,210745
"Rockford","IL","1600000US1765000",154517,153509,152948,152138,151290,150283
"Roseville","CA","1600000US0662938",113820,116613,119537,122039,124250,126327
"Sacramento","CA","1600000US0664000",459511,463537,467467,471477,476075,480566
"Salem","OR","1600000US4164900",151809,153481,154835,156937,157967,160008
"Salinas","CA","1600000US0664224",147074,148780,150634,152340,154077,155366
"Salt Lake City","UT","1600000US4967000",184488,186009,186740,188141,189267,190679
"San Antonio","TX","1600000US4865000",1290196,1313155,1335287,1359033,1385438,1413881
"San Bernardino","CA","1600000US0665000",209174,210100,210624,211528,213044,214112
"San Buenaventura","CA","1600000US0665042",105211,105809,106273,107551,108449,108899
"San Diego","CA","1600000US0666000",1282800,1296437,1308619,1322838,1341510,1359791
"San Francisco","CA","1600000US0667000",789172,797983,807755,817501,829072,840763
"San Jose","CA","1600000US0668000",925300,939688,954379,968903,986320,1000860
"San Juan","PR","1600000US7276770",392157,386070,380167,374129,366726,357627
"Santa Ana","CA","1600000US0669000",325216,325517,326608,328719,331266,333268
"Santa Clara","CA","1600000US0669084",112466,114482,116301,117817,119525,121374
"Santa Clarita","CA","1600000US0669088",172253,173993,175922,177366,179030,179950
"Santa Rosa","CA","1600000US0670098",162647,164976,167207,169005,170782,172066
"Savannah","GA","1600000US1369000",134348,135780,137690,139620,141298,142919
"Scottsdale","AZ","1600000US0465000",218770,219311,219867,221283,223519,227471
"Seattle","WA","1600000US5363000",595240,603174,612916,624681,637850,653017
"Shreveport","LA","1600000US2270000",198477,198886,200099,200715,200692,200015
"Simi Valley","CA","1600000US0672016",121662,122864,123942,124803,125699,126103
"Sioux Falls","SD","1600000US4659020",148848,151727,154526,157675,160964,164341
"South Bend","IN","1600000US1871000",102073,101708,101282,100863,100422,100590
"Spokane","WA","1600000US5367000",206541,208040,208701,209478,210142,210695
"Springfield (IL)","IL","1600000US1772000",115121,115658,115982,116495,116815,117061
"Springfield (MA)","MA","1600000US2567000",152906,152992,153278,153428,153836,153947
"Springfield (MO)","MO","1600000US2970000",158945,159621,160246,161189,162333,163763
"St. Louis","MO","1600000US2965000",318809,318367,318527,318955,318727,317850
"St. Paul","MN","1600000US2758000",282079,283991,286171,288802,291728,295043
"St. Petersburg","FL","1600000US1263000",245715,245097,245363,246642,248429,250713
"Stamford","CT","1600000US0973000",120907,121784,122878,123995,125401,126592
"Sterling Heights","MI","1600000US2676460",129687,129736,129887,130209,130604,131139
"Stockton","CA","1600000US0675000",287377,289926,292262,294406,297223,299722
"Sunnyvale","CA","1600000US0677000",136480,138436,141123,143315,145921,148178
"Surprise","AZ","1600000US0471510",103767,110097,115007,118784,121648,123813
"Syracuse","NY","1600000US3673000",144734,144883,144703,144742,144648,144564
"Tacoma","WA","1600000US5370000",198819,199449,200013,200890,201794,203481
"Tallahassee","FL","1600000US1270600",176843,179298,181821,183638,185395,187024
"Tampa","FL","1600000US1271000",333327,336171,339391,343768,348934,355603
"Temecula","CA","1600000US0678120",95829,98189,100621,102605,104955,107153
"Tempe","AZ","1600000US0473000",164147,163928,164139,164742,166975,169816
"Thornton","CO","1600000US0877290",112374,115683,118747,121814,124707,127688
"Thousand Oaks","CA","1600000US0678582",124671,125633,126570,127356,128126,128565
"Toledo","OH","1600000US3977000",291851,289628,287487,285459,283932,282275
"Topeka","KS","1600000US2071000",126136,126842,127312,127625,127660,127672
"Torrance","CA","1600000US0680000",143951,144622,145443,146187,147181,147589
"Tucson","AZ","1600000US0477000",518457,520981,521695,523278,525031,528374
"Tulsa","OK","1600000US4075000",388247,390704,391486,393709,395599,398082
"Vallejo","CA","1600000US0681666",116030,116021,116417,117079,118078,118995
"Vancouver","WA","1600000US5374060",160202,161606,162699,164111,165554,168050
"Victorville","CA","1600000US0682590",108088,111704,115069,117551,119603,120703
"Virginia Beach","VA","1600000US5182000",435996,436979,439528,442151,445623,448290
"Visalia","CA","1600000US0682954",119312,121882,123905,125502,126942,127842
"Waco","TX","1600000US4876000",122212,123584,124843,126406,127796,129193
"Warren","MI","1600000US2684000",135791,135098,134550,134376,134398,134857
"Washington","DC","1600000US1150000",584400,593955,605759,619371,633736,647484
"Waterbury","CT","1600000US0980000",109941,110075,110074,110052,109887,109551
"West Covina","CA","1600000US0684200",105552,105810,106290,106731,107441,107837
"West Jordan","UT","1600000US4982950",98622,101193,103846,106118,108062,109549
"West Palm Beach","FL","1600000US1276600",97798,98795,99803,100778,102283,103588
"West Valley City","UT","1600000US4983470",125002,127421,129123,130843,132329,133660
"Westminster","CO","1600000US0883835",104869,105801,106750,108042,109296,110598
"Wichita","KS","1600000US2079000",373725,377906,381176,383703,385518,387147
"Wichita Falls","TX","1600000US4879000",104066,103973,104152,104402,104771,104926
"Wilmington (DE)","DE","1600000US1077580",71437,71292,71119,71143,71263,71549
"Wilmington (NC)","NC","1600000US3774440",104730,105900,107116,108530,110100,111998
"Winston-Salem","NC","1600000US3775000",224769,227691,230030,232219,234469,236642
"Worcester","MA","1600000US2582000",179994,180519,181473,181901,182511,183382
"Yonkers","NY","1600000US3684000",194880,195506,196459,197493,198654,199435
