,GDP_water_all,perc_fff,d_plan,w_plan,base_w_stress,invest,tax_break,corruption,perc_vote,innovate,climate_real,hs_ed,pop_dens,w_quality,debt,flood_pop,flood_build,flood_car,impervious,beds_1000,alone_65,child_5,health_ins,older_1999,mobile_home,rent_50plus,trees,heating,disabled,poverty,older_1979,work_outside,no_car,pop_under_1ft,pop_under_3ft,impact_plus1ft,impact_plus3ft,lat,long,city_km2,pop_2015,median_income
73,1.895406752,0.237009895,0,1,4.881857006000001,16,2,29,0.393723256,4.09e-05,47,22.0,1014.592647,5,1151.22,8.1,7.85,1.896125696,26.33198843,3.532325435,8.1524547,7.8,76.2,79.0,2.7,19.6,8.094624557000001,0.998,13.1,22.8482613,51.7,10.85,7.9,0.0,0.0,0.0,0.0,31.7619,-106.485,666.5975771000001,676325,42772
74,13.92166333,0.192971388,0,1,3.97435573,20,0,16,0.743572289,0.00034293199999999995,41,22.1,1157.435491,0,1073.43,8.73,8.66,8.786733447000001,32.77225177,3.915971634,8.0256593,9.1,84.1,82.65,2.4,23.6,11.897789900000001,0.996,8.6,15.2216679,56.3,14.87,5.5,0.0,0.0,0.0,0.0,42.0354,-88.2826,96.85636986,112105,60499
75,0.030011761,0.25499505100000003,0,0,4.392663299,18,1,23,0.074594631,0.00047745400000000004,49,27.2,4007.358758,12,891.14,5.04,5.39,3.877599384,71.75481293,3.9292730839999996,7.6940633,8.6,73.4,87.82,0.1,28.7,5.9253939870000005,0.9940000000000001,9.0,19.2630538,78.2,22.85,24.4,1.789306429,2.7489257119999997,0.001526176,0.001867444,40.664,-74.2107,31.88109868,127759,43568
76,7.339846128,0.21586317600000002,1,1,0.185220496,0,1,14,0.600799696,0.00012689,48,9.5,1488.461779,0,478.94,4.91,4.98,5.241815844,30.99233187,4.134488838,5.4424528,6.4,92.7,53.95,0.6,26.0,4.951733783,0.998,11.1,7.5269689,9.7,7.4,3.1,0.0,0.0,0.0,0.0,38.4088,-121.3716,108.22179129999999,161084,79487
77,11.948878599999999,3.178557946,0,1,5.0,0,1,7,0.570002046,0.0016940229999999998,45,26.4,1556.8759929999999,1,1093.35,5.46,4.96,4.443734271,28.61859272,3.890554672,8.618814,8.3,78.2,89.44,7.0,29.5,5.788653935,0.963,9.9,9.406984699999999,50.2,22.72,6.6,0.0,0.0,0.0,0.0,33.1192,-117.0864,95.75521795,149079,50899
78,14.72559698,0.694662427,0,0,1.27728685,20,0,3,0.679747,0.00022125099999999997,46,6.5,1413.380502,0,2287.04,10.52,10.59,10.64824582,41.08783569,0.557591705,11.648737400000002,4.6,88.2,85.17,3.4,37.6,19.87955732,0.9940000000000001,13.4,21.091492300000002,59.3,8.36,11.3,0.0,0.0,0.0,0.0,44.0521,-123.0868,112.9313726,159615,43101
79,37.29281768,0.168612662,0,0,0.0,0,0,5,0.676636495,0.00041918300000000006,38,12.5,1051.149539,5,1574.79,10.11,10.38,10.98014694,31.54896815,8.451735268,12.4183261,6.8,85.9,93.5,1.0,24.5,19.41444269,0.9990000000000001,16.3,18.4139182,78.9,13.54,11.2,0.0,0.0,0.0,0.0,38.0903,-89.9384,114.36241509999998,120212,35785
80,14.90240839,0.58429894,1,0,0.0,0,0,5,0.608486016,0.000583939,45,11.9,1148.761137,0,1293.36,8.45,8.56,11.70380426,36.36774539,8.042768605,10.8129946,6.8,85.6,85.8,2.8,23.8,27.22980535,0.992,15.8,23.037619699999997,52.2,13.91,11.9,5.795524436,7.275393858999999,0.005033353,0.006020339,47.979,-122.2021,91.99910808,105685,49578
81,27.62394381,1.033882473,1,0,0.0,0,1,14,0.578405132,0.000157368,46,14.4,1135.166716,0,1972.91,9.93,10.44,7.829948551,33.7536636,1.205831841,7.9600266,6.9,90.0,79.02,2.1,25.9,6.205857911,0.9940000000000001,11.4,11.463478,41.6,13.21,5.7,0.012789126000000001,0.080388789,0.00017668099999999998,0.0008326010000000001,38.2494,-122.04,96.43341231,109468,67364
82,8.618331054,0.600299401,1,0,4.074599077,20,0,1,0.7756803259999999,0.000344615,36,5.4,889.9868402000001,0,2207.1,34.83,32.82,35.15506776,33.28477066,6.662906296,8.8347144,6.3,90.5,77.8,1.5,19.3,2.610283918,0.991,9.7,10.185741199999999,44.2,11.96,8.1,0.0,0.0,0.0,0.0,46.8772,-96.7898,127.48952560000001,113464,46175
83,10.23603508,0.218410473,0,0,1.846318202,20,0,4,0.80258869,3.7e-05,42,8.8,532.6591563000001,0,1246.75,16.03,15.31,16.90761068,17.27901982,3.831701404,8.1005622,8.1,87.0,81.43,3.6,19.3,41.63700333,0.996,15.2,17.4479532,46.8,8.77,7.1,0.0,0.0,0.0,0.0,35.0527,-78.8784,380.20748849999995,202521,43630
84,11.19193384,0.332858378,1,1,5.0,0,0,53,0.402146179,0.000103591,47,27.5,1859.9270559999998,0,2749.67,2.06,2.01,1.329228895,40.3147628,2.209380539,3.7758879000000003,7.5,79.4,74.43,2.2,29.8,2.266337996,0.9740000000000001,8.3,15.4097049,32.1,17.05,3.7,0.0,0.0,0.0,0.0,34.0922,-117.435,109.5080581,203677,64824
85,18.64100245,0.256478825,0,1,5.0,0,0,0,0.853996511,0.001231825,44,4.0,1076.821844,0,1278.65,4.63,4.57,4.58432889,23.33510648,1.6569683999999998,7.2575444000000005,5.4,91.3,77.59,2.7,34.1,5.093821954,0.998,7.7,7.2965817,39.3,8.28,5.2,0.0,0.0,0.0,0.0,40.5853,-105.0844,142.3559531,153292,55647
86,6.293377526,0.100366041,0,1,3.813670521,20,1,42,0.8150094720000001,0.000232211,49,14.1,1814.589334,12,1005.8,51.12,55.0,49.97696467,48.34675963,8.814887365,11.8113989,5.6,79.3,87.31,1.1,30.6,15.539601300000001,0.963,14.0,16.7170438,76.3,13.01,9.7,21.61606268,28.66221121,0.05664803400000001,0.24385358,26.1224,-80.1373,95.65249652,173570,50778
87,23.52443609,0.12495251,0,0,3.368071252,20,0,7,0.628386251,0.00031365799999999997,38,11.7,904.2568743999999,0,494.28,8.35,8.87,8.327291455,29.71732424,4.014642553,10.954015199999999,7.5,84.7,93.11,2.5,21.8,14.10274675,0.998,12.6,16.0462683,66.6,10.71,8.6,0.0,0.0,0.0,0.0,41.0793,-85.1394,284.2765228,257059,43774
88,17.66200426,0.18099025600000002,1,1,2.7650918630000003,18,2,48,0.611384179,0.000247581,42,19.2,883.4769312999999,4,1192.44,9.07,9.18,6.999792201,26.81939283,4.619552255,7.3009651,8.4,78.4,69.04,1.5,23.0,15.16177176,0.997,10.4,15.808701199999998,43.5,13.66,6.5,0.0,0.0,0.0,0.0,32.7555,-97.3308,901.6805892000001,796614,53214
89,10.49677557,0.12070827599999999,1,1,4.156915655,0,1,12,0.5797187,0.0019527020000000002,55,7.7,1143.9753660000001,0,1541.34,12.09,12.19,26.09340078,27.81888324,1.984717233,5.9284024,6.4,93.3,93.48,1.1,17.4,8.126884718,0.992,7.4,5.1386825,59.5,5.97,4.1,1.4980841040000001,6.0358492329999995,0.001153573,0.001804003,37.5483,-121.9886,196.8757428,225221,105355
90,19.62657739,4.296033072,1,1,5.0,0,4,14,0.498999708,7.53e-05,47,24.8,1771.3655239999998,5,1532.33,2.87,2.92,3.187811188,44.85223905,3.140360191,8.4304013,8.9,83.6,84.19,2.3,33.9,3.758456826,0.992,13.0,24.2597922,54.6,16.72,11.5,0.0,0.0,0.0,0.0,36.7468,-119.7726,288.1680789,510451,41531
91,17.66200426,0.093305007,1,1,2.7650918630000003,20,1,3,0.8534913709999999,0.001540219,41,4.1,853.3516149000001,0,0.0,7.24,7.11,10.941578,29.22234049,1.74169249,3.4893954,7.6,91.4,31.59,0.8,16.1,11.03944173,0.9990000000000001,5.5,2.9129631000000002,4.0,4.24,1.2,0.0,0.0,0.0,0.0,33.1507,-96.8236,161.4773999,137797,114098
92,10.45625624,0.32403815399999997,1,1,5.0,0,0,53,0.687307883,0.000914935,45,13.4,2406.449075,0,422.71,1.74,1.56,1.50180966,50.34097301,2.525615934,7.501499000000001,6.3,83.7,90.45,1.8,29.7,5.934176586,0.975,8.7,7.5126024000000005,74.9,9.45,5.8,0.0,0.0,0.0,0.0,33.8704,-117.9242,57.75148181,138976,65974
93,6.424102016,0.316957211,0,1,2.216669109,0,0,14,0.744162276,0.0007355889999999999,45,7.9,777.7081836,3,4239.56,20.26,20.46,21.61267261,13.50507582,12.23747442,7.198549000000001,4.4,85.6,84.87,2.2,33.4,60.44360592,0.991,9.4,12.4958306,49.2,6.44,12.3,0.0,0.0,0.0,0.0,29.6516,-82.3248,164.01910469999999,127559,31818
94,10.45625624,0.265574584,1,0,5.0,0,0,53,0.516933137,0.000914935,45,26.3,3766.1426509999997,0,719.2,11.33,10.31,0.597374854,61.10850298,0.955809548,7.1024299,5.8,83.0,94.94,3.7,32.1,3.3985020610000003,0.95,8.9,13.172901000000001,80.2,13.88,5.4,0.0,0.0,0.0,0.0,33.7743,-117.93799999999999,46.39256029,174721,58449
95,17.66200426,0.294696364,0,1,2.7650918630000003,0,0,48,0.703028825,0.000292555,48,23.7,1579.992659,3,1966.12,9.44,9.5,35.67502167,39.87541828,0.653251527,6.759931699999999,7.4,73.9,89.2,0.3,25.1,15.57612314,0.998,10.9,15.2498932,54.9,17.49,4.7,0.0,0.0,0.0,0.0,32.9126,-96.6389,148.23676469999998,234213,51970
96,11.40665915,0.421773577,1,1,4.60448598,17,0,18,0.731058763,0.000429552,44,16.4,1510.900763,6,2203.15,3.99,3.9,6.432335884,40.38724031,3.0701231460000002,7.1861733999999995,7.3,82.8,86.67,5.7,24.7,2.1260336669999997,0.993,11.5,19.8112492,38.8,13.61,8.7,0.0,0.0,0.0,0.0,33.5387,-112.186,155.433107,234844,46776
97,10.45625624,0.050910982,1,0,5.0,0,0,53,0.269758884,0.000361114,48,15.6,2496.289109,0,1166.94,14.21,13.42,0.012940915,30.04410746,5.112090322,10.135947900000001,5.2,84.3,95.65,0.1,36.4,11.606160800000001,0.982,13.7,9.579288900000002,74.6,6.59,12.6,0.0,0.0,0.0,0.0,34.1425,-118.2551,78.91073164,196984,52574
98,17.66200426,0.18997128300000002,1,1,2.7650918630000003,0,0,48,0.628337561,0.000292555,48,20.1,872.710435,0,1339.58,22.96,23.34,27.65853886,26.47321945,0.223433243,4.189472299999999,7.6,77.9,69.91,2.8,19.1,22.30125129,0.997,8.3,13.043111,35.8,15.62,3.4,0.0,0.0,0.0,0.0,32.746,-96.9978,210.2644733,183500,56475
99,26.47500417,1.356205719,0,0,4.379472393,19,3,2,0.86347479,0.000314814,39,14.9,1651.656076,0,2321.22,0.0,0.0,0.0,43.90699103,6.7406036920000005,10.264837199999999,7.6,87.4,94.36,0.3,30.8,19.70187842,0.996,12.7,25.330704100000002,81.4,13.31,13.7,0.0,0.0,0.0,0.0,42.9634,-85.6681,116.4988297,192416,40355
100,22.95442359,1.281271461,0,0,3.30035373,19,0,5,0.797343175,0.000137407,39,13.4,873.5523422,6,2195.11,14.71,14.24,13.91554132,30.65682626,10.58685513,10.149380699999998,7.8,88.2,92.08,0.9,21.8,17.84858238,0.9940000000000001,13.1,19.596766600000002,70.7,13.89,8.5,0.0,0.0,0.0,0.0,44.5192,-88.0198,120.02371799999999,104847,42826
101,27.79784312,0.134891405,0,0,1.846318202,21,2,0,0.8463738540000001,0.00029205,45,11.3,825.3604357999999,6,1447.82,9.35,8.97,9.681666648,27.43743459,4.419759007,10.0911641,6.4,84.7,83.26,1.2,22.3,41.22485348,0.998,9.9,15.732819099999999,47.5,11.13,8.1,0.0,0.0,0.0,0.0,36.0726,-79.792,338.5514835,279427,41628
102,27.42151207,1.473131626,0,1,0.0,19,0,3,0.58840987,0.000415139,53,15.8,1798.004727,0,719.54,2.5,2.55,41.29208681,42.43870786,1.015479196,9.6639414,7.5,85.4,84.2,3.3,28.9,22.28533072,0.996,15.3,27.9318082,50.5,16.62,10.1,0.112526073,0.112526073,0.0009615569999999999,0.000981181,45.5001,-122.4302,60.79405598,109308,46956
103,1.501617957,0.248249104,0,0,2.97177735,20,1,40,0.491561023,1.4599999999999999e-05,45,10.1,1007.258149,0,2463.11,37.26,35.05,31.41300541,25.18700673,4.9970455419999995,10.5591235,6.3,87.5,90.19,1.0,30.5,24.52338065,0.997,12.5,13.843974300000001,63.1,12.65,8.6,0.030638818999999998,22.95650017,0.004229593,0.073453506,37.0299,-76.3452,136.09321519999997,137081,49190
104,11.23175363,0.264089913,0,0,1.58334778,7,1,6,0.6757170379999999,0.000634377,43,29.4,2692.028786,13,1584.66,9.72,9.69,13.05751212,48.44708735,13.87074803,10.263268400000001,7.0,85.5,95.98,0.0,33.4,20.59677078,0.985,15.4,42.9076682,84.7,16.26,33.8,8.368925037,8.380944749,2.8000000000000003e-05,4.2e-05,41.7637,-72.6851,46.3572309,124795,30630
105,10.49677557,0.360863349,0,1,5.0,0,1,12,0.551481409,0.0019527020000000002,55,19.9,1323.1898019999999,0,789.29,15.43,14.44,10.57292489,32.22949007,1.423875171,6.9809261,6.6,85.5,90.75,4.5,28.6,12.0044936,0.981,10.1,14.285102599999998,68.4,15.37,6.7,13.58258804,15.63572418,0.003569622,0.0067404,37.6688,-122.0808,115.1769759,152401,65096
106,4.729880107,0.128865979,1,0,1.835717034,19,0,0,0.642406601,0.000205348,45,7.3,981.7839240000001,0,974.9,4.43,4.41,4.328253436000001,31.14281982,1.4536755909999999,9.530873199999998,5.1,88.7,60.7,1.4,21.1,1.633157547,0.998,11.2,7.018719099999999,8.2,8.49,3.8,0.0,0.0,0.0,0.0,36.0395,-114.9817,276.7666014,271725,63120
107,6.293377526,0.13561268199999998,0,0,1.86227586,0,0,42,0.46595472299999996,0.000140581,51,29.3,3814.178873,12,374.92,45.16,45.56,50.88147317,52.86399939,4.196596709,11.960588900000001,5.1,68.0,96.4,1.4,40.8,12.02892355,0.9670000000000001,11.6,45.2346899,69.1,20.9,12.8,8.569578295,8.751075777,0.001069997,0.002401447,25.8576,-80.2781,61.53722933,234714,29249
108,27.79784312,0.035538831,1,0,1.6631987609999999,20,1,0,0.666991158,0.00029205,45,15.1,758.3914342999999,0,1421.41,8.65,8.58,8.14893617,27.74810557,3.554535272,10.382447,6.9,83.4,76.25,0.6,25.4,39.24361305,0.996,12.8,20.552559,47.1,10.15,9.4,0.0,0.0,0.0,0.0,35.9557,-80.0053,142.4475477,108031,42299
109,6.293377526,0.209076717,0,0,1.86227586,0,0,42,0.677249287,0.000232211,49,13.1,1895.205269,3,1109.26,43.05,47.5,41.70174295,39.09731564,7.609458346,11.4880963,5.6,77.5,93.68,1.2,30.8,20.36754231,0.9490000000000001,12.7,16.3212296,76.4,13.22,8.6,9.162687086,20.4126956,0.032999804,0.094115806,26.0112,-80.1495,77.45387924,146791,46791
110,4.750085594,0.209222661,0,0,0.723123993,20,0,5,0.432066054,8.94e-05,52,11.8,2049.917589,0,7750.25,19.13,18.53,28.18012805,0.0,3.850873487,12.2396345,5.3,93.9,91.2,0.1,25.8,42.70564065,0.41,10.9,10.9571699,72.8,11.03,17.7,0.37560385399999996,1.0345630259999998,0.002143824,0.003225449,21.3069,-157.8583,169.74975080000002,347973,61442
111,32.85981874,0.241645513,0,0,0.0,18,4,11,0.664953483,0.000328026,47,23.3,1345.1116240000001,6,4183.01,18.8,18.63,19.59233904,41.88352714,5.174716576000001,7.3806867,7.8,73.4,81.72,0.9,23.2,26.65642446,0.9940000000000001,9.8,15.67176,58.2,17.51,9.3,1.043826368,1.158900233,0.000526776,0.000720928,29.7604,-95.3698,1648.715215,2217706,46187
112,10.45625624,0.15879635,1,1,3.375596259,18,0,53,0.681963153,0.000914935,45,7.6,2784.841888,0,1475.62,16.09,16.26,3.7257757860000003,58.9817683,0.662445892,9.6897663,4.9,89.8,94.5,3.8,25.6,3.5700847139999996,0.951,9.0,5.4270749,74.6,8.15,4.0,4.370625834,11.63022371,0.041382234,0.10666737300000001,33.6595,-117.9988,71.01013555,197752,83252
113,14.61151435,0.21796591399999998,0,1,4.861585331000001,21,0,13,0.939068518,0.00043297800000000004,38,9.8,342.3722528,0,2654.12,5.99,6.09,26.12544683,13.730978400000001,5.65751048,10.549431,6.3,85.7,80.91,1.8,24.4,34.65380499,0.997,13.4,14.486849800000002,54.9,9.49,6.5,0.0,0.0,0.0,0.0,34.7304,-86.5861,542.0824802999999,185594,48775
114,11.83588339,0.202568942,0,0,0.532987,0,0,6,0.567945952,0.000114553,44,12.4,584.6475797999999,0,579.54,10.47,10.25,4.537871205,18.05154777,1.885794252,12.108542199999999,6.6,85.4,91.85,2.0,23.7,20.50730057,0.9990000000000001,16.6,14.6689297,74.7,13.51,7.3,0.0,0.0,0.0,0.0,39.0911,-94.4155,200.4489611,117192,43472
115,24.19209284,0.12616608,0,0,0.240328828,21,2,5,0.6242871489999999,0.00011658799999999999,46,15.1,892.3694932,5,3756.67,0.0,0.0,10.93104405,28.75717729,5.66285063,8.9618856,7.5,84.3,88.39,1.3,26.2,16.49390757,0.997,13.7,18.2377825,63.8,13.8,10.1,0.0,0.0,0.0,0.0,39.7684,-86.1581,942.9378821,841449,41987
116,10.45625624,0.17274293100000002,0,0,2.243243515,14,0,53,0.35417246700000005,0.000361114,48,27.5,4745.896287,0,1337.92,3.25,3.76,0.0,65.33402125,3.312060748,8.7326479,7.6,78.6,96.85,0.3,33.8,4.419982418,0.898,11.6,15.043499599999999,82.4,16.94,9.7,0.0,0.0,0.0,0.0,33.9617,-118.3531,23.47522855,111411,42044
117,10.45625624,0.532000645,0,1,5.0,0,0,53,0.612922732,0.000914935,45,3.7,1388.7140359999999,0,3686.27,11.29,10.91,1.958159601,34.03219279,1.375411995,5.9632027999999995,5.6,92.3,63.4,1.2,23.6,4.402474158,0.99,5.8,3.101966,28.0,2.11,4.1,0.058287277,0.07044793099999999,2.94e-05,3.6e-05,33.6846,-117.8265,171.72289890000002,238474,92278
118,17.66200426,0.06397788900000001,1,1,4.66866597,21,0,48,0.394555304,0.000292555,48,20.3,1297.958574,3,1428.69,35.19,35.5,23.82004866,41.58717743,1.8183725569999998,4.5726787,9.0,75.0,83.84,1.8,17.3,15.65335254,0.997,6.8,12.1854415,42.0,15.7,5.2,0.0,0.0,0.0,0.0,32.814,-96.9489,176.25832169999998,228776,52154
119,9.187474134,0.14038886,0,0,2.7650918630000003,13,0,8,0.78285093,1.63e-05,45,15.9,589.0533724,0,1814.63,25.87,25.39,43.4122766,20.93228796,14.2368889,8.739289300000001,7.3,82.6,92.74,1.6,30.9,50.23484488,0.998,13.3,25.375373,74.0,13.01,10.1,0.0,0.0,0.0,0.0,32.2988,-90.1848,294.05145289999996,173212,32250
120,6.600272605,0.337143097,0,0,0.16614932699999999,0,4,27,0.7438028109999999,6.74e-05,44,11.8,389.0408749,2,8693.88,21.38,24.19,26.66511926,12.19968234,4.089965063,9.2662638,6.9,84.8,77.81,4.8,26.2,44.85483266,0.993,13.4,17.222945899999996,46.5,11.33,8.5,18.86708912,20.4293991,0.15837699,0.17158684600000002,30.3322,-81.6557,2177.023173,846951,46764
121,0.030011761,0.245935202,0,0,2.216669109,18,1,23,0.35008662799999996,0.00025957599999999997,52,14.5,6779.300818000001,2,1852.58,11.51,11.51,28.84510658,65.6987977,2.595792044,7.040319800000001,7.3,82.4,82.8,0.1,24.3,8.662277845,0.991,9.8,16.1955622,70.4,9.44,38.5,0.8804125540000001,4.023092536,0.006706585,0.007567686,40.7282,-74.0776,38.30055738,259651,59537
122,13.92166333,0.068811022,0,0,3.7958119439999995,0,0,16,0.77947294,0.00046637800000000004,41,16.6,918.1720001,0,588.47,12.88,11.03,0.890621257,28.77362856,3.2450411710000004,7.3589934999999995,7.6,88.2,73.93,0.5,25.7,8.416596072,0.996,9.3,16.1722998,51.7,16.7,7.1,0.0,0.0,0.0,0.0,41.525,-88.0817,161.1005345,147918,60976
123,11.83588339,0.256535198,1,0,3.97435573,0,0,2,0.733813646,4.35e-05,42,22.2,452.6229763,0,3861.46,4.69,4.81,11.96581723,21.49395389,8.034664606,9.035494,8.5,76.6,92.34,1.8,26.8,22.13997445,0.997,14.6,19.381647100000002,81.4,22.56,10.4,0.0,0.0,0.0,0.0,39.1141,-94.6275,328.87194819999996,148855,38749
124,11.83588339,0.40426484,0,0,2.643081608,19,3,6,0.7554210309999999,0.000114553,40,11.6,572.605693,0,2014.32,6.77,7.29,43.94500951,21.53507183,6.660398726,9.6193977,7.1,84.5,87.53,0.9,25.6,20.01021801,0.996,12.8,16.098814,70.0,10.88,11.2,0.0,0.0,0.0,0.0,39.0997,-94.5786,817.2988948,467990,45821
125,14.90240839,0.126129006,0,0,2.643081608,17,0,5,0.7286975,0.002031034,49,14.6,1626.496743,13,811.68,13.37,13.27,6.558498486,43.66119659,2.437807743,7.7640708,7.3,84.9,85.1,4.4,25.9,21.11045757,0.998,10.3,20.661568,38.2,14.23,7.6,0.41836964600000004,0.432851672,0.000311546,0.000322842,47.3809,-122.2348,76.41699903,124292,60191
126,5.796048805,0.488240147,0,1,1.289059996,0,0,29,0.5284005979999999,6.13e-05,41,8.4,962.9599357999999,13,546.91,12.48,12.49,14.18433321,25.07973869,1.261200487,4.3448628,10.4,85.4,65.54,2.4,17.4,17.34889797,0.995,13.1,14.063298699999999,29.7,9.94,5.8,0.0,0.0,0.0,0.0,31.1171,-97.7278,141.6237529,136378,47763
127,13.89094624,0.035041953,0,0,3.120755374,20,0,8,1.1229562709999998,0.000330822,39,12.2,684.0069219999999,0,2974.96,27.37,27.31,13.39326165,28.66224843,9.49384375,11.7980092,5.9,87.1,89.13,1.2,25.1,35.15726487,0.995,15.0,20.2928225,66.4,12.53,10.9,0.0,0.0,0.0,0.0,35.9606,-83.9207,267.6376424,183066,34226
128,27.44169096,0.10156571,0,0,0.0,0,0,6,0.645130774,0.000250204,40,14.0,965.9996287999999,0,5385.9,5.61,6.12,27.40902081,30.71279816,9.809412555,9.539230400000001,5.7,84.5,83.22,2.9,26.2,22.53007622,0.998,12.0,13.065467300000002,54.9,11.67,8.6,0.171224656,0.713702773,0.0018244479999999998,0.016398269,40.4167,-86.8753,129.3810021,124982,46517
129,10.10084277,0.076976247,0,0,0.0,0,0,0,0.9145448079999999,0.0007622060000000001,41,8.5,1309.5995300000002,0,482.61,0.69,0.78,5.7746405229999995,30.83049109,1.826348115,10.5669817,6.0,86.9,92.17,0.9,26.3,8.846782463,0.997,11.1,8.722430699999999,67.1,10.52,6.6,0.0,0.0,0.0,0.0,39.7047,-105.0814,112.88641809999999,147836,56954
130,10.45625624,0.161916266,0,0,5.0,0,1,53,0.329650613,0.000361114,48,18.6,655.8749627999999,0,2215.2,8.12,6.66,0.7187175379999999,13.71446003,2.6287130569999997,6.142071,8.1,86.6,81.84,6.7,28.5,1.296707901,0.997,9.3,10.983195199999999,30.6,14.14,8.3,0.0,0.0,0.0,0.0,34.6868,-118.1542,243.60435919999998,159774,47225
131,14.47381021,0.52976745,0,0,2.4739881009999998,16,1,2,0.8769472190000001,0.000261031,40,12.4,1213.594635,0,3440.95,12.65,12.61,17.56471682,38.90030884,9.54710224,9.778163300000001,7.4,88.7,95.89,1.3,28.1,20.05550977,0.996,16.9,27.9629859,83.7,10.75,12.5,0.0,0.0,0.0,0.0,42.7325,-84.5555,94.33545329,114485,35563
132,9.822845055,0.113468085,0,0,4.379472393,19,0,11,0.310666192,1.52e-05,46,33.7,1036.085226,13,1078.48,3.0,2.77,12.35715949,31.63926211,2.194048743,6.1048441,9.9,68.5,70.3,8.8,25.7,9.057745936,0.9790000000000001,12.0,31.184774100000002,32.5,14.72,7.5,0.0,0.0,0.0,0.0,27.5306,-99.4803,240.18777000000003,248855,39711
133,4.729880107,0.29661061699999997,0,0,1.932331315,19,1,0,0.513810986,0.000205348,45,16.7,1734.230757,0,532.43,8.25,7.53,2.589625157,38.25901998,3.615949178,9.691856699999999,6.6,80.1,74.05,1.3,24.2,2.6428076369999998,0.996,13.0,15.3672767,24.0,14.82,10.1,0.0,0.0,0.0,0.0,36.1699,-115.1398,348.9137748,605097,50202
134,18.54909231,0.11147261,1,1,1.835717034,0,0,10,0.560628856,0.000418415,44,10.2,421.32190419999995,6,1324.56,13.99,13.74,8.826706727000001,10.54356998,7.50553022,8.1477829,6.4,88.8,81.26,1.1,25.5,14.26386267,0.997,11.3,12.72107,50.0,10.04,8.3,0.0,0.0,0.0,0.0,38.0406,-84.5037,731.7587739,308306,49778
135,10.52575507,0.879146045,0,0,0.975962807,21,1,3,0.456210761,0.000231481,38,6.9,1164.142817,0,2785.76,13.44,13.66,14.45732301,37.39304244,3.7371258239999996,9.071894699999998,6.9,89.8,82.4,1.9,23.4,8.585326285,0.997,10.2,10.399353,56.1,10.71,6.9,0.0,0.0,0.0,0.0,40.8258,-96.6852,231.69493980000001,269726,49840
136,8.477209066,0.47091107200000004,0,1,5.0,20,1,10,0.552519357,0.000107565,40,9.3,631.8069975999999,2,1396.05,4.82,5.97,12.900482,25.223030800000004,12.592476,9.9459338,6.7,86.2,86.46,2.9,22.1,43.23699077,0.998,12.4,13.338840099999999,53.9,9.54,7.9,0.0,0.0,0.0,0.0,34.7465,-92.2896,311.7138632,196943,46085
137,10.45625624,0.206706232,0,0,1.212644296,16,2,53,0.40990160299999995,0.000361114,48,20.6,3554.873602,0,4622.71,3.79,3.92,4.7750789419999995,62.57561343,3.3663875880000003,8.349452000000001,7.0,83.2,96.2,1.1,29.2,4.323436419,0.941,10.0,13.0609588,83.0,12.52,10.6,1.373350034,3.02613363,0.012261433,0.033984649,33.7701,-118.1937,132.2795274,470237,52783
138,10.45625624,0.284859641,1,0,5.0,19,2,53,0.37150746799999995,0.000361114,48,24.5,3195.878343,3,3197.43,25.61,26.09,4.095121665,43.75657161,2.7238044360000004,8.3389375,6.4,78.8,92.75,0.6,32.7,8.662797054,0.938,9.8,10.768707199999998,76.9,14.24,13.1,0.063756251,0.112028474,5.8099999999999996e-05,0.000162523,34.0522,-118.2437,1220.5702410000001,3900794,50205
139,0.099105029,0.34715010399999996,0,1,5.0,19,1,16,0.586338928,0.0022215570000000003,46,21.1,2927.111691,13,1713.83,12.32,12.24,28.91302182,53.41046437,3.621432295,8.773935400000001,6.7,93.4,93.73,0.0,27.6,23.66361244,0.992,13.0,23.6301281,80.7,12.19,17.2,0.0,0.0,0.0,0.0,42.6334,-71.3162,37.35730357,109349,48002
140,1.676079295,0.304568528,0,0,2.380891814,19,0,48,0.535719927,8.6e-05,42,14.7,753.6874508999999,0,636.11,7.19,7.28,12.25309387,22.61101908,6.0610088939999995,9.1028717,7.0,82.6,80.42,2.2,28.7,7.1082859879999996,0.998,14.0,13.6222397,54.6,12.33,6.0,0.0,0.0,0.0,0.0,33.5779,-101.8552,319.38836150000003,240719,44648
141,12.53274359,0.266370323,1,0,5.0,21,6,2,0.9140963320000001,0.00087417,45,5.2,1004.2981609999999,13,923.53,16.72,17.14,8.080794249,24.18373396,6.465889552999999,7.821341800000001,5.6,93.4,81.94,0.7,29.0,12.63744475,0.9940000000000001,8.6,10.374014,57.5,6.41,12.1,0.0,0.0,0.0,0.0,43.0731,-89.4012,242.0814949,243122,54896
142,12.63265466,0.25475712699999997,0,1,4.906811846,18,0,0,1.313663501,0.0009307580000000001,39,12.6,1223.921247,0,5416.0,0.0,0.0,17.54716819,38.4986282,5.683726927,9.750803,5.8,87.2,93.16,0.3,25.6,34.19962627,0.996,13.8,15.8289955,70.2,12.09,9.7,0.0,0.0,0.0,0.0,42.9956,-71.4548,89.98863309999999,110139,54282
